Data sent: 111111111000000100100011010001010110011110001001101010111100110100001111
Time: 1508900000, TX_OUT: 1
Time: 1426495600000, TX_OUT: 1
Time: 1427495600000, TX_OUT: 1
Time: 1428495600000, TX_OUT: 0
Time: 1429495600000, TX_OUT: 0
Time: 1430495600000, TX_OUT: 1
Time: 1431495600000, TX_OUT: 0
Time: 1432495600000, TX_OUT: 0
Time: 1433495600000, TX_OUT: 0
Time: 1434495600000, TX_OUT: 1
Time: 1435495600000, TX_OUT: 0
Time: 1436495600000, TX_OUT: 1
Time: 1437495600000, TX_OUT: 0
Time: 1438495600000, TX_OUT: 0
Time: 1439495600000, TX_OUT: 0
Time: 1440495600000, TX_OUT: 1
Time: 1441495600000, TX_OUT: 0
Time: 1442495600000, TX_OUT: 1
Time: 1443495600000, TX_OUT: 0
Time: 1444495600000, TX_OUT: 1
Time: 1445495600000, TX_OUT: 1
Time: 1446495600000, TX_OUT: 1
Time: 1447495600000, TX_OUT: 1
Time: 1448495600000, TX_OUT: 1
Time: 1449495600000, TX_OUT: 0
Time: 1450495600000, TX_OUT: 1
Data sent: 111111111111111010010110000001001011111100110111100010111110001101111110
Time: 1452495600000, TX_OUT: 1
Time: 1453495600000, TX_OUT: 1
Time: 1454495600000, TX_OUT: 1
Time: 1455495600000, TX_OUT: 1
Time: 1456495600000, TX_OUT: 1
Time: 1457495600000, TX_OUT: 1
Time: 1458495600000, TX_OUT: 1
Time: 1459495600000, TX_OUT: 1
Time: 1460495600000, TX_OUT: 1
Time: 1461495600000, TX_OUT: 1
Time: 1462495600000, TX_OUT: 1
Time: 1463495600000, TX_OUT: 1
Time: 1464495600000, TX_OUT: 1
Time: 1465495600000, TX_OUT: 1
Time: 1466495600000, TX_OUT: 1
Time: 1467495600000, TX_OUT: 0
Time: 1468495600000, TX_OUT: 1
Time: 1469495600000, TX_OUT: 0
Time: 1470495600000, TX_OUT: 0
Time: 1471495600000, TX_OUT: 1
Time: 1472495600000, TX_OUT: 0
Time: 1473495600000, TX_OUT: 1
Time: 1474495600000, TX_OUT: 1
Time: 1475495600000, TX_OUT: 0
Time: 1476495600000, TX_OUT: 0
Time: 1477495600000, TX_OUT: 0
Time: 1478495600000, TX_OUT: 0
Time: 1479495600000, TX_OUT: 0
Time: 1480495600000, TX_OUT: 0
Time: 1481495600000, TX_OUT: 1
Time: 1482495600000, TX_OUT: 0
Time: 1483495600000, TX_OUT: 0
Time: 1484495600000, TX_OUT: 1
Time: 1485495600000, TX_OUT: 0
Time: 1486495600000, TX_OUT: 1
Time: 1487495600000, TX_OUT: 1
Time: 1488495600000, TX_OUT: 1
Time: 1489495600000, TX_OUT: 1
Time: 1490495600000, TX_OUT: 1
Time: 1491495600000, TX_OUT: 1
Time: 1492495600000, TX_OUT: 0
Time: 1493495600000, TX_OUT: 0
Time: 1494495600000, TX_OUT: 1
Time: 1495495600000, TX_OUT: 1
Time: 1496495600000, TX_OUT: 0
Time: 1497495600000, TX_OUT: 1
Time: 1498495600000, TX_OUT: 1
Time: 1499495600000, TX_OUT: 1
Time: 1500495600000, TX_OUT: 1
Time: 1501495600000, TX_OUT: 0
Time: 1502495600000, TX_OUT: 0
Time: 1503495600000, TX_OUT: 0
Time: 1504495600000, TX_OUT: 1
Time: 1505495600000, TX_OUT: 0
Time: 1506495600000, TX_OUT: 1
Time: 1507495600000, TX_OUT: 1
Time: 1508495600000, TX_OUT: 1
Time: 1509495600000, TX_OUT: 1
Time: 1510495600000, TX_OUT: 1
Time: 1511495600000, TX_OUT: 0
Time: 1512495600000, TX_OUT: 0
Time: 1513495600000, TX_OUT: 0
Time: 1514495600000, TX_OUT: 1
Time: 1515495600000, TX_OUT: 1
Time: 1516495600000, TX_OUT: 0
Time: 1517495600000, TX_OUT: 1
Time: 1518495600000, TX_OUT: 1
Time: 1519495600000, TX_OUT: 1
Time: 1520495600000, TX_OUT: 1
Time: 1521495600000, TX_OUT: 1
Time: 1522495600000, TX_OUT: 1
Time: 1523495600000, TX_OUT: 0
